
(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.663: Failed to load plugin '/opt/nvidia/deepstream/deepstream-9.0/lib/gst-plugins/libnvdsgst_inferserver.so': libtritonserver.so: cannot open shared object file: No such file or directory

(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.664: Failed to load plugin '/opt/nvidia/deepstream/deepstream-9.0/lib/gst-plugins/libnvdsgst_udp.so': librivermax.so.1: cannot open shared object file: No such file or directory

(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.701: Failed to load plugin '/usr/lib/x86_64-linux-gnu/gstreamer-1.0/deepstream/libnvdsgst_inferserver.so': libtritonserver.so: cannot open shared object file: No such file or directory

(gst-plugin-scanner:72): GStreamer-WARNING **: 18:54:20.701: Failed to load plugin '/usr/lib/x86_64-linux-gnu/gstreamer-1.0/deepstream/libnvdsgst_udp.so': librivermax.so.1: cannot open shared object file: No such file or directory
QStandardPaths: XDG_RUNTIME_DIR not set, defaulting to '/tmp/runtime-root'
GL_VERSION       : 4.6.0 NVIDIA 580.126.09
GL_RENDERER      : NVIDIA GeForce RTX 5090 D/PCIe/SSE2
Qt profile/ver   : Compatibility 4.6
Starting RTSP pipeline: uri=rtsp://127.0.0.1:8554/p02cam latency=0ms dropOnLatency=true reconnectInterval=5s reconnectAttempts=0 rtp=tcp stallTimeout=2000ms
Protocol set: 0x4
Linked nvurisrcbin src pad to nvvideoconvert sink pad.
First NvBufSurface: numFilled=1 memType=2 colorFormat=19 layout=0 size=3840x2160 pitch=15360 dataPtr=0x719d22000000
Registered GL texture with CUDA: 3840x2160
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:16 state=LIVE last-frame-age=3ms reconnects=3 stalls=3 frames=46780
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:17 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=46795
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:18 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=46810
fps=16 ingest-to-paint avg=0.7 ms max=3 ms | tex=3840x2160 | uptime=00:53:19 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=46825
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:20 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=46847
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:21 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=46862
fps=15 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:53:22 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=46877
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:23 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=46892
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:53:24 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=46907
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:25 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=46922
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:26 state=LIVE last-frame-age=55ms reconnects=3 stalls=3 frames=46937
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:27 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=46952
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:28 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=46967
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:53:29 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=46982
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:30 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=46997
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:31 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=47012
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:33 state=LIVE last-frame-age=16ms reconnects=3 stalls=3 frames=47035
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:34 state=LIVE last-frame-age=4ms reconnects=3 stalls=3 frames=47050
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:53:35 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47065
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:53:36 state=LIVE last-frame-age=4ms reconnects=3 stalls=3 frames=47080
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:37 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47095
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:38 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=47110
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:39 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=47125
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:53:40 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47140
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:41 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=47155
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:53:42 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=47170
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:43 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47185
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:44 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=47200
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:45 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=47215
fps=15 ingest-to-paint avg=0.1 ms max=1 ms | tex=3840x2160 | uptime=00:53:46 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=47230
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:47 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=47252
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:53:48 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=47267
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:49 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=47282
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:50 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=47297
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:51 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=47312
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:53:52 state=LIVE last-frame-age=53ms reconnects=3 stalls=3 frames=47327
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:53:53 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=47342
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:53:54 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=47357
fps=15 ingest-to-paint avg=0.6 ms max=3 ms | tex=3840x2160 | uptime=00:53:55 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=47372
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:53:56 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=47387
fps=16 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:53:57 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=47402
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:53:58 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=47417
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:00 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=47440
fps=15 ingest-to-paint avg=0.8 ms max=2 ms | tex=3840x2160 | uptime=00:54:01 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=47455
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:02 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47470
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:54:03 state=LIVE last-frame-age=16ms reconnects=3 stalls=3 frames=47485
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:04 state=LIVE last-frame-age=5ms reconnects=3 stalls=3 frames=47500
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:05 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=47515
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:06 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=47530
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:07 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=47545
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:08 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47560
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:09 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=47575
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:10 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=47590
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:54:11 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47605
fps=15 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:54:12 state=LIVE last-frame-age=4ms reconnects=3 stalls=3 frames=47620
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:54:13 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=47635
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:14 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=47650
fps=16 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:54:15 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=47672
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:16 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=47687
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:17 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=47702
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:18 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=47717
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:19 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=47732
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:20 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=47747
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:21 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=47762
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:22 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=47777
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:23 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=47792
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:54:24 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=47807
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:25 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=47822
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:54:26 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=47837
fps=16 ingest-to-paint avg=0.8 ms max=1 ms | tex=3840x2160 | uptime=00:54:28 state=LIVE last-frame-age=16ms reconnects=3 stalls=3 frames=47860
fps=16 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:54:29 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=47875
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:30 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=47890
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:54:31 state=LIVE last-frame-age=15ms reconnects=3 stalls=3 frames=47905
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:32 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=47920
fps=15 ingest-to-paint avg=0.2 ms max=1 ms | tex=3840x2160 | uptime=00:54:33 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=47935
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:34 state=LIVE last-frame-age=5ms reconnects=3 stalls=3 frames=47950
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:35 state=LIVE last-frame-age=12ms reconnects=3 stalls=3 frames=47965
fps=16 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:54:36 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=47980
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:37 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=47995
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:38 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=48010
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:54:39 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=48025
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:40 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=48040
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:41 state=LIVE last-frame-age=22ms reconnects=3 stalls=3 frames=48055
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:54:42 state=LIVE last-frame-age=75ms reconnects=3 stalls=3 frames=48069
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:54:43 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48092
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:44 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=48107
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:45 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=48122
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:54:46 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=48137
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:47 state=LIVE last-frame-age=38ms reconnects=3 stalls=3 frames=48152
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:48 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=48167
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:49 state=LIVE last-frame-age=41ms reconnects=3 stalls=3 frames=48182
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:54:50 state=LIVE last-frame-age=112ms reconnects=3 stalls=3 frames=48196
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:51 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=48212
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:54:52 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48227
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:53 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48242
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:54:54 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=48257
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:54:55 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=48272
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:54:57 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=48295
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:54:58 state=LIVE last-frame-age=5ms reconnects=3 stalls=3 frames=48310
fps=16 ingest-to-paint avg=0.6 ms max=2 ms | tex=3840x2160 | uptime=00:54:59 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=48325
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:00 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=48340
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:55:01 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=48355
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:02 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=48370
fps=16 ingest-to-paint avg=0.8 ms max=1 ms | tex=3840x2160 | uptime=00:55:03 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=48385
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:04 state=LIVE last-frame-age=2ms reconnects=3 stalls=3 frames=48400
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:05 state=LIVE last-frame-age=19ms reconnects=3 stalls=3 frames=48415
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:06 state=LIVE last-frame-age=14ms reconnects=3 stalls=3 frames=48430
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:07 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=48452
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:08 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=48467
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:09 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=48482
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:10 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=48497
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:11 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=48512
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:12 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=48527
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:55:13 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=48542
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:14 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48557
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:15 state=LIVE last-frame-age=55ms reconnects=3 stalls=3 frames=48572
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:55:16 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=48587
fps=16 ingest-to-paint avg=0.4 ms max=2 ms | tex=3840x2160 | uptime=00:55:17 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48602
fps=16 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:18 state=LIVE last-frame-age=49ms reconnects=3 stalls=3 frames=48617
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:19 state=LIVE last-frame-age=40ms reconnects=3 stalls=3 frames=48632
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:55:20 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=48647
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:21 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=48662
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:23 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=48685
fps=16 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:55:24 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=48700
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:25 state=LIVE last-frame-age=20ms reconnects=3 stalls=3 frames=48715
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:26 state=LIVE last-frame-age=8ms reconnects=3 stalls=3 frames=48730
fps=16 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:55:27 state=LIVE last-frame-age=11ms reconnects=3 stalls=3 frames=48745
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:28 state=LIVE last-frame-age=9ms reconnects=3 stalls=3 frames=48760
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:29 state=LIVE last-frame-age=17ms reconnects=3 stalls=3 frames=48775
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:30 state=LIVE last-frame-age=13ms reconnects=3 stalls=3 frames=48790
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:31 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=48805
fps=17 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:32 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=48820
fps=13 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:33 state=LIVE last-frame-age=503ms reconnects=3 stalls=3 frames=48834
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:34 state=LIVE last-frame-age=3ms reconnects=3 stalls=3 frames=48850
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:35 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=48872
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:36 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=48887
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:37 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=48902
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:38 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48917
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:39 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=48932
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:40 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=48947
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:41 state=LIVE last-frame-age=43ms reconnects=3 stalls=3 frames=48962
fps=16 ingest-to-paint avg=0.1 ms max=1 ms | tex=3840x2160 | uptime=00:55:42 state=LIVE last-frame-age=42ms reconnects=3 stalls=3 frames=48977
fps=15 ingest-to-paint avg=0.7 ms max=2 ms | tex=3840x2160 | uptime=00:55:43 state=LIVE last-frame-age=50ms reconnects=3 stalls=3 frames=48992
fps=15 ingest-to-paint avg=0.5 ms max=1 ms | tex=3840x2160 | uptime=00:55:44 state=LIVE last-frame-age=45ms reconnects=3 stalls=3 frames=49007
fps=15 ingest-to-paint avg=0.7 ms max=1 ms | tex=3840x2160 | uptime=00:55:45 state=LIVE last-frame-age=48ms reconnects=3 stalls=3 frames=49022
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:46 state=LIVE last-frame-age=51ms reconnects=3 stalls=3 frames=49037
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:47 state=LIVE last-frame-age=47ms reconnects=3 stalls=3 frames=49052
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:48 state=LIVE last-frame-age=39ms reconnects=3 stalls=3 frames=49067
fps=15 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:49 state=LIVE last-frame-age=34ms reconnects=3 stalls=3 frames=49082
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:50 state=LIVE last-frame-age=44ms reconnects=3 stalls=3 frames=49097
fps=16 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:51 state=LIVE last-frame-age=46ms reconnects=3 stalls=3 frames=49112
fps=16 ingest-to-paint avg=0.6 ms max=3 ms | tex=3840x2160 | uptime=00:55:53 state=LIVE last-frame-age=17ms reconnects=3 stalls=3 frames=49135
fps=16 ingest-to-paint avg=0.3 ms max=1 ms | tex=3840x2160 | uptime=00:55:54 state=LIVE last-frame-age=10ms reconnects=3 stalls=3 frames=49150
fps=15 ingest-to-paint avg=0.6 ms max=1 ms | tex=3840x2160 | uptime=00:55:55 state=LIVE last-frame-age=6ms reconnects=3 stalls=3 frames=49165
fps=15 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:56 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=49180
fps=15 ingest-to-paint avg=0.5 ms max=2 ms | tex=3840x2160 | uptime=00:55:57 state=LIVE last-frame-age=7ms reconnects=3 stalls=3 frames=49195
fps=16 ingest-to-paint avg=0.4 ms max=1 ms | tex=3840x2160 | uptime=00:55:58 state=LIVE last-frame-age=2ms reconnects=3 stalls=3 frames=49210
